5.263157894736841813e-02 3.684210526315789269e-01 -1.983494460582733154e-01
5.263157894736841813e-02 4.210526315789473450e-01 5.854621529579162598e-02
5.263157894736841813e-02 4.736842105263157632e-01 2.328742444515228271e-01
5.263157894736841813e-02 5.263157894736841813e-01 4.072028398513793945e-01
5.263157894736841813e-02 5.789473684210526550e-01 5.081664323806762695e-01
5.263157894736841813e-02 6.315789473684210176e-01 5.171644687652587891e-01
5.263157894736841813e-02 6.842105263157893802e-01 5.088583230972290039e-01
5.263157894736841813e-02 7.368421052631578538e-01 5.005525350570678711e-01
5.263157894736841813e-02 7.894736842105263275e-01 4.922467172145843506e-01
5.263157894736841813e-02 8.421052631578946901e-01 4.656004309654235840e-01
5.263157894736841813e-02 8.947368421052630527e-01 4.212722778320312500e-01
5.263157894736841813e-02 9.473684210526315264e-01 3.769426047801971436e-01
5.263157894736841813e-02 1.000000000000000000e+00 3.326134383678436279e-01
1.052631578947368363e-01 0.000000000000000000e+00 1.007555603981018066e+00
1.052631578947368363e-01 5.263157894736841813e-02 1.380047917366027832e+00
1.052631578947368363e-01 1.052631578947368363e-01 1.878580570220947266e+00
1.052631578947368363e-01 1.578947368421052544e-01 2.150989055633544922e+00
1.052631578947368363e-01 2.105263157894736725e-01 1.435669302940368652e+00
1.052631578947368363e-01 2.631578947368420907e-01 6.384741067886352539e-01
1.052631578947368363e-01 3.157894736842105088e-01 2.956279814243316650e-01
1.052631578947368363e-01 3.684210526315789269e-01 1.913986206054687500e-01
1.052631578947368363e-01 4.210526315789473450e-01 4.807582199573516846e-01
1.052631578947368363e-01 4.736842105263157632e-01 7.748935222625732422e-01
1.052631578947368363e-01 5.263157894736841813e-01 1.026986598968505859e+00
1.052631578947368363e-01 5.789473684210526550e-01 1.103158593177795410e+00
1.052631578947368363e-01 6.315789473684210176e-01 1.076026082038879395e+00
1.052631578947368363e-01 6.842105263157893802e-01 1.016933679580688477e+00
1.052631578947368363e-01 7.368421052631578538e-01 9.549477100372314453e-01
1.052631578947368363e-01 7.894736842105263275e-01 8.929612636566162109e-01
1.052631578947368363e-01 8.421052631578946901e-01 8.309750556945800781e-01
1.052631578947368363e-01 8.947368421052630527e-01 7.689894437789916992e-01
1.052631578947368363e-01 9.473684210526315264e-01 7.070031166076660156e-01
1.052631578947368363e-01 1.000000000000000000e+00 6.450170278549194336e-01
1.578947368421052544e-01 0.000000000000000000e+00 7.383701801300048828e-01
1.578947368421052544e-01 5.263157894736841813e-02 1.234164357185363770e+00
1.578947368421052544e-01 1.052631578947368363e-01 1.670428514480590820e+00
1.578947368421052544e-01 1.578947368421052544e-01 1.685542941093444824e+00
1.578947368421052544e-01 2.105263157894736725e-01 1.151194691658020020e+00
1.578947368421052544e-01 2.631578947368420907e-01 7.724635601043701172e-01
1.578947368421052544e-01 3.157894736842105088e-01 4.008985459804534912e-01
1.578947368421052544e-01 3.684210526315789269e-01 1.731269955635070801e-01
1.578947368421052544e-01 4.210526315789473450e-01 5.052411556243896484e-01
1.578947368421052544e-01 4.736842105263157632e-01 8.167155981063842773e-01
1.578947368421052544e-01 5.263157894736841813e-01 1.088901162147521973e+00
1.578947368421052544e-01 5.789473684210526550e-01 1.201381802558898926e+00
1.578947368421052544e-01 6.315789473684210176e-01 1.160915136337280273e+00
1.578947368421052544e-01 6.842105263157893802e-01 1.104329586029052734e+00
1.578947368421052544e-01 7.368421052631578538e-01 1.047744989395141602e+00
1.578947368421052544e-01 7.894736842105263275e-01 9.911596775054931641e-01
1.578947368421052544e-01 8.421052631578946901e-01 9.317624568939208984e-01
1.578947368421052544e-01 8.947368421052630527e-01 8.583334684371948242e-01
1.578947368421052544e-01 9.473684210526315264e-01 7.849044799804687500e-01
1.578947368421052544e-01 1.000000000000000000e+00 6.344623565673828125e-01
2.105263157894736725e-01 0.000000000000000000e+00 4.504305422306060791e-01
2.105263157894736725e-01 5.263157894736841813e-02 9.048005342483520508e-01
2.105263157894736725e-01 1.052631578947368363e-01 1.150374770164489746e+00
2.105263157894736725e-01 1.578947368421052544e-01 1.158707737922668457e+00
2.105263157894736725e-01 2.105263157894736725e-01 8.324186801910400391e-01
2.105263157894736725e-01 2.631578947368420907e-01 3.060890436172485352e-01
2.105263157894736725e-01 3.157894736842105088e-01 -3.368340432643890381e-01
2.105263157894736725e-01 3.684210526315789269e-01 -7.073212862014770508e-01
2.105263157894736725e-01 4.210526315789473450e-01 -1.358669102191925049e-01
2.105263157894736725e-01 4.736842105263157632e-01 4.355870783329010010e-01
2.105263157894736725e-01 5.263157894736841813e-01 8.406316041946411133e-01
2.105263157894736725e-01 5.789473684210526550e-01 9.977910518646240234e-01
2.105263157894736725e-01 6.315789473684210176e-01 1.038519144058227539e+00
2.105263157894736725e-01 6.842105263157893802e-01 9.731639623641967773e-01
2.105263157894736725e-01 7.368421052631578538e-01 7.846194505691528320e-01
2.105263157894736725e-01 7.894736842105263275e-01 5.960742235183715820e-01
2.105263157894736725e-01 8.421052631578946901e-01 4.075301587581634521e-01
2.105263157894736725e-01 8.947368421052630527e-01 2.304725944995880127e-01
2.105263157894736725e-01 9.473684210526315264e-01 7.295385003089904785e-02
2.105263157894736725e-01 1.000000000000000000e+00 -8.456459641456604004e-02
2.631578947368420907e-01 0.000000000000000000e+00 1.256406009197235107e-01
2.631578947368420907e-01 5.263157894736841813e-02 3.712140023708343506e-01
2.631578947368420907e-01 1.052631578947368363e-01 6.189908981323242188e-01
2.631578947368420907e-01 1.578947368421052544e-01 7.215149402618408203e-01
2.631578947368420907e-01 2.105263157894736725e-01 3.457846343517303467e-01
2.631578947368420907e-01 2.631578947368420907e-01 -3.461374938488006592e-01
2.631578947368420907e-01 3.157894736842105088e-01 -1.003319144248962402e+00
2.631578947368420907e-01 3.684210526315789269e-01 -1.442848563194274902e+00
2.631578947368420907e-01 4.210526315789473450e-01 -9.558786153793334961e-01
2.631578947368420907e-01 4.736842105263157632e-01 -4.689088761806488037e-01
2.631578947368420907e-01 5.263157894736841813e-01 1.806068420410156250e-02
2.631578947368420907e-01 5.789473684210526550e-01 2.893122136592864990e-01
2.631578947368420907e-01 6.315789473684210176e-01 2.788904011249542236e-01
2.631578947368420907e-01 6.842105263157893802e-01 1.710493862628936768e-01
2.631578947368420907e-01 7.368421052631578538e-01 6.320771574974060059e-02
2.631578947368420907e-01 7.894736842105263275e-01 -4.463353753089904785e-02
2.631578947368420907e-01 8.421052631578946901e-01 -1.665544211864471436e-01
2.631578947368420907e-01 8.947368421052630527e-01 -3.240736424922943115e-01
2.631578947368420907e-01 9.473684210526315264e-01 -4.815919101238250732e-01
2.631578947368420907e-01 1.000000000000000000e+00 -6.391092538833618164e-01
3.157894736842105088e-01 0.000000000000000000e+00 -4.079462587833404541e-01
3.157894736842105088e-01 5.263157894736841813e-02 -1.623729169368743896e-01
3.157894736842105088e-01 1.052631578947368363e-01 2.571689784526824951e-01
3.157894736842105088e-01 1.578947368421052544e-01 3.427202999591827393e-01
3.157894736842105088e-01 2.105263157894736725e-01 -1.515887379646301270e-01
3.157894736842105088e-01 2.631578947368420907e-01 -7.891701459884643555e-01
3.157894736842105088e-01 3.157894736842105088e-01 -1.426751732826232910e+00
3.157894736842105088e-01 3.684210526315789269e-01 -1.939226508140563965e+00
3.157894736842105088e-01 4.210526315789473450e-01 -1.456548810005187988e+00
3.157894736842105088e-01 4.736842105263157632e-01 -9.736039638519287109e-01
3.157894736842105088e-01 5.263157894736841813e-01 -4.866347014904022217e-01
3.157894736842105088e-01 5.789473684210526550e-01 -2.560799121856689453e-01
3.157894736842105088e-01 6.315789473684210176e-01 -3.207518756389617920e-01
3.157894736842105088e-01 6.842105263157893802e-01 -4.874395430088043213e-01
3.157894736842105088e-01 7.368421052631578538e-01 -6.342812776565551758e-01
3.157894736842105088e-01 7.894736842105263275e-01 -7.727743387222290039e-01
3.157894736842105088e-01 8.421052631578946901e-01 -8.806148767471313477e-01
3.157894736842105088e-01 8.947368421052630527e-01 -9.884557723999023438e-01
3.157894736842105088e-01 9.473684210526315264e-01 -1.096297740936279297e+00
3.157894736842105088e-01 1.000000000000000000e+00 -1.204138875007629395e+00
3.684210526315789269e-01 0.000000000000000000e+00 -8.711258172988891602e-01
3.684210526315789269e-01 5.263157894736841813e-02 -4.134851396083831787e-01
3.684210526315789269e-01 1.052631578947368363e-01 8.234015107154846191e-02
3.684210526315789269e-01 1.578947368421052544e-01 6.256109476089477539e-02
3.684210526315789269e-01 2.105263157894736725e-01 -5.750216245651245117e-01
3.684210526315789269e-01 2.631578947368420907e-01 -1.212602138519287109e+00
3.684210526315789269e-01 3.157894736842105088e-01 -1.850182890892028809e+00
3.684210526315789269e-01 3.684210526315789269e-01 -2.433627128601074219e+00
3.684210526315789269e-01 4.210526315789473450e-01 -1.950949072837829590e+00
3.684210526315789269e-01 4.736842105263157632e-01 -1.468272089958190918e+00
3.684210526315789269e-01 5.263157894736841813e-01 -8.783196210861206055e-01
3.684210526315789269e-01 5.789473684210526550e-01 -5.274341106414794922e-01
3.684210526315789269e-01 6.315789473684210176e-01 -6.447427272796630859e-01
3.684210526315789269e-01 6.842105263157893802e-01 -8.745828866958618164e-01
3.684210526315789269e-01 7.368421052631578538e-01 -1.104422569274902344e+00
3.684210526315789269e-01 7.894736842105263275e-01 -1.283427596092224121e+00
3.684210526315789269e-01 8.421052631578946901e-01 -1.405253052711486816e+00
3.684210526315789269e-01 8.947368421052630527e-01 -1.516354441642761230e+00
3.684210526315789269e-01 9.473684210526315264e-01 -1.627456307411193848e+00
3.684210526315789269e-01 1.000000000000000000e+00 -1.738557934761047363e+00
4.210526315789473450e-01 0.000000000000000000e+00 -9.968880414962768555e-01
4.210526315789473450e-01 5.263157894736841813e-02 -4.169835150241851807e-01
4.210526315789473450e-01 1.052631578947368363e-01 1.629213392734527588e-01
4.210526315789473450e-01 1.578947368421052544e-01 9.384170174598693848e-02
4.210526315789473450e-01 2.105263157894736725e-01 -4.308890998363494873e-01
4.210526315789473450e-01 2.631578947368420907e-01 -9.556217193603515625e-01
4.210526315789473450e-01 3.157894736842105088e-01 -1.480352759361267090e+00
4.210526315789473450e-01 3.684210526315789269e-01 -2.075600862503051758e+00
4.210526315789473450e-01 4.210526315789473450e-01 -1.504013061523437500e+00
4.210526315789473450e-01 4.736842105263157632e-01 -9.141842126846313477e-01
4.210526315789473450e-01 5.263157894736841813e-01 -3.243547081947326660e-01
4.210526315789473450e-01 5.789473684210526550e-01 2.595207095146179199e-02
4.210526315789473450e-01 6.315789473684210176e-01 -1.335774958133697510e-01
4.210526315789473450e-01 6.842105263157893802e-01 -3.079738318920135498e-01
4.210526315789473450e-01 7.368421052631578538e-01 -5.143878459930419922e-01
4.210526315789473450e-01 7.894736842105263275e-01 -7.442288398742675781e-01
4.210526315789473450e-01 8.421052631578946901e-01 -9.740673303604125977e-01
4.210526315789473450e-01 8.947368421052630527e-01 -1.104624152183532715e+00
4.210526315789473450e-01 9.473684210526315264e-01 -1.215725779533386230e+00
4.210526315789473450e-01 1.000000000000000000e+00 -1.326826930046081543e+00
4.736842105263157632e-01 0.000000000000000000e+00 -3.235920369625091553e-01
4.736842105263157632e-01 5.263157894736841813e-02 2.563117444515228271e-01
4.736842105263157632e-01 1.052631578947368363e-01 8.362164497375488281e-01
4.736842105263157632e-01 1.578947368421052544e-01 7.773904800415039062e-01
4.736842105263157632e-01 2.105263157894736725e-01 2.830660045146942139e-01
4.736842105263157632e-01 2.631578947368420907e-01 -2.917910516262054443e-01
4.736842105263157632e-01 3.157894736842105088e-01 -9.162784814834594727e-01
4.736842105263157632e-01 3.684210526315789269e-01 -1.540765166282653809e+00
4.736842105263157632e-01 4.210526315789473450e-01 -1.046105027198791504e+00
4.736842105263157632e-01 4.736842105263157632e-01 -4.562742412090301514e-01
4.736842105263157632e-01 5.263157894736841813e-01 1.335542798042297363e-01
4.736842105263157632e-01 5.789473684210526550e-01 5.098709464073181152e-01
4.736842105263157632e-01 6.315789473684210176e-01 3.358176648616790771e-01
4.736842105263157632e-01 6.842105263157893802e-01 1.614211201667785645e-01
4.736842105263157632e-01 7.368421052631578538e-01 -1.297435164451599121e-02
4.736842105263157632e-01 7.894736842105263275e-01 -1.873706579208374023e-01
4.736842105263157632e-01 8.421052631578946901e-01 -3.840341269969940186e-01
4.736842105263157632e-01 8.947368421052630527e-01 -6.138733625411987305e-01
4.736842105263157632e-01 9.473684210526315264e-01 -8.039935827255249023e-01
4.736842105263157632e-01 1.000000000000000000e+00 -9.150948524475097656e-01
5.263157894736841813e-01 0.000000000000000000e+00 1.754024922847747803e-01
5.263157894736841813e-01 5.263157894736841813e-02 8.393840789794921875e-01
5.263157894736841813e-01 1.052631578947368363e-01 1.503368258476257324e+00
5.263157894736841813e-01 1.578947368421052544e-01 1.344562292098999023e+00
5.263157894736841813e-01 2.105263157894736725e-01 8.675307035446166992e-01
5.263157894736841813e-01 2.631578947368420907e-01 2.430444061756134033e-01
5.263157894736841813e-01 3.157894736842105088e-01 -3.814432322978973389e-01
5.263157894736841813e-01 3.684210526315789269e-01 -1.005928874015808105e+00
5.263157894736841813e-01 4.210526315789473450e-01 -5.881956815719604492e-01
5.263157894736841813e-01 4.736842105263157632e-01 1.633226871490478516e-03
5.263157894736841813e-01 5.263157894736841813e-01 5.914633870124816895e-01
5.263157894736841813e-01 5.789473684210526550e-01 9.299335479736328125e-01
5.263157894736841813e-01 6.315789473684210176e-01 7.771399021148681641e-01
5.263157894736841813e-01 6.842105263157893802e-01 6.243451833724975586e-01
5.263157894736841813e-01 7.368421052631578538e-01 4.564202129840850830e-01
5.263157894736841813e-01 7.894736842105263275e-01 2.820232808589935303e-01
5.263157894736841813e-01 8.421052631578946901e-01 1.076279580593109131e-01
5.263157894736841813e-01 8.947368421052630527e-01 -6.676867604255676270e-02
5.263157894736841813e-01 9.473684210526315264e-01 -2.536799311637878418e-01
5.263157894736841813e-01 1.000000000000000000e+00 -4.835184514522552490e-01
5.789473684210526550e-01 0.000000000000000000e+00 3.452984988689422607e-01
5.789473684210526550e-01 5.263157894736841813e-02 1.030807137489318848e+00
5.789473684210526550e-01 1.052631578947368363e-01 1.716315150260925293e+00
5.789473684210526550e-01 1.578947368421052544e-01 1.435365080833435059e+00
5.789473684210526550e-01 2.105263157894736725e-01 1.036309361457824707e+00
5.789473684210526550e-01 2.631578947368420907e-01 5.156347155570983887e-01
5.789473684210526550e-01 3.157894736842105088e-01 -3.843650221824645996e-02
5.789473684210526550e-01 3.684210526315789269e-01 -6.321431398391723633e-01
5.789473684210526550e-01 4.210526315789473450e-01 -2.376471757888793945e-01
5.789473684210526550e-01 4.736842105263157632e-01 3.444836139678955078e-01
5.789473684210526550e-01 5.263157894736841813e-01 8.601734638214111328e-01
5.789473684210526550e-01 5.789473684210526550e-01 1.173658490180969238e+00
5.789473684210526550e-01 6.315789473684210176e-01 1.020864129066467285e+00
5.789473684210526550e-01 6.842105263157893802e-01 8.680700063705444336e-01
5.789473684210526550e-01 7.368421052631578538e-01 6.935726404190063477e-01
5.789473684210526550e-01 7.894736842105263275e-01 5.161171555519104004e-01
5.789473684210526550e-01 8.421052631578946901e-01 3.386605381965637207e-01
5.789473684210526550e-01 8.947368421052630527e-01 1.612036526203155518e-01
5.789473684210526550e-01 9.473684210526315264e-01 -1.625257730484008789e-02
5.789473684210526550e-01 1.000000000000000000e+00 -1.937091350555419922e-01
6.315789473684210176e-01 0.000000000000000000e+00 3.352886140346527100e-01
6.315789473684210176e-01 5.263157894736841813e-02 1.001600861549377441e+00
6.315789473684210176e-01 1.052631578947368363e-01 1.592987895011901855e+00
6.315789473684210176e-01 1.578947368421052544e-01 1.264463543891906738e+00
6.315789473684210176e-01 2.105263157894736725e-01 8.781592845916748047e-01
6.315789473684210176e-01 2.631578947368420907e-01 3.705440759658813477e-01
6.315789473684210176e-01 3.157894736842105088e-01 -1.370706856250762939e-01
6.315789473684210176e-01 3.684210526315789269e-01 -6.446864604949951172e-01
6.315789473684210176e-01 4.210526315789473450e-01 -3.268611431121826172e-01
6.315789473684210176e-01 4.736842105263157632e-01 2.236314117908477783e-01
6.315789473684210176e-01 5.263157894736841813e-01 7.741229534149169922e-01
6.315789473684210176e-01 5.789473684210526550e-01 1.142429232597351074e+00
6.315789473684210176e-01 6.315789473684210176e-01 9.649730920791625977e-01
6.315789473684210176e-01 6.842105263157893802e-01 7.875180244445800781e-01
6.315789473684210176e-01 7.368421052631578538e-01 6.100591421127319336e-01
6.315789473684210176e-01 7.894736842105263275e-01 4.326036870479583740e-01
6.315789473684210176e-01 8.421052631578946901e-01 2.551465034484863281e-01
6.315789473684210176e-01 8.947368421052630527e-01 7.769283652305603027e-02
6.315789473684210176e-01 9.473684210526315264e-01 -9.976577758789062500e-02
6.315789473684210176e-01 1.000000000000000000e+00 -2.772214114665985107e-01
6.842105263157893802e-01 0.000000000000000000e+00 2.629773318767547607e-01
6.842105263157893802e-01 5.263157894736841813e-02 8.713433742523193359e-01
6.842105263157893802e-01 1.052631578947368363e-01 1.422084689140319824e+00
6.842105263157893802e-01 1.578947368421052544e-01 1.093561649322509766e+00
6.842105263157893802e-01 2.105263157894736725e-01 7.200101613998413086e-01
6.842105263157893802e-01 2.631578947368420907e-01 2.123956680297851562e-01
6.842105263157893802e-01 3.157894736842105088e-01 -2.952198088169097900e-01
6.842105263157893802e-01 3.684210526315789269e-01 -8.028366565704345703e-01
6.842105263157893802e-01 4.210526315789473450e-01 -4.863676726818084717e-01
6.842105263157893802e-01 4.736842105263157632e-01 6.412395834922790527e-02
6.842105263157893802e-01 5.263157894736841813e-01 6.146173477172851562e-01
6.842105263157893802e-01 5.789473684210526550e-01 1.005320429801940918e+00
6.842105263157893802e-01 6.315789473684210176e-01 8.421698808670043945e-01
6.842105263157893802e-01 6.842105263157893802e-01 6.790176630020141602e-01
6.842105263157893802e-01 7.368421052631578538e-01 5.158663988113403320e-01
6.842105263157893802e-01 7.894736842105263275e-01 3.490908443927764893e-01
6.842105263157893802e-01 8.421052631578946901e-01 1.716345846652984619e-01
6.842105263157893802e-01 8.947368421052630527e-01 -5.823463201522827148e-03
6.842105263157893802e-01 9.473684210526315264e-01 -1.832783818244934082e-01
6.842105263157893802e-01 1.000000000000000000e+00 -3.607361018657684326e-01
7.368421052631578538e-01 0.000000000000000000e+00 1.327200829982757568e-01
7.368421052631578538e-01 5.263157894736841813e-02 7.410879135131835938e-01
7.368421052631578538e-01 1.052631578947368363e-01 1.251184344291687012e+00
7.368421052631578538e-01 1.578947368421052544e-01 9.226599931716918945e-01
7.368421052631578538e-01 2.105263157894736725e-01 5.618600845336914062e-01
7.368421052631578538e-01 2.631578947368420907e-01 5.424487590789794922e-02
7.368421052631578538e-01 3.157894736842105088e-01 -4.533707797527313232e-01
7.368421052631578538e-01 3.684210526315789269e-01 -9.609851837158203125e-01
7.368421052631578538e-01 4.210526315789473450e-01 -6.458772420883178711e-01
7.368421052631578538e-01 4.736842105263157632e-01 -9.538367390632629395e-02
7.368421052631578538e-01 5.263157894736841813e-01 4.551109373569488525e-01
7.368421052631578538e-01 5.789473684210526550e-01 8.613798618316650391e-01
7.368421052631578538e-01 6.315789473684210176e-01 6.982257366180419922e-01
7.368421052631578538e-01 6.842105263157893802e-01 5.350741147994995117e-01
7.368421052631578538e-01 7.368421052631578538e-01 3.719225227832794189e-01
7.368421052631578538e-01 7.894736842105263275e-01 2.087688148021697998e-01
7.368421052631578538e-01 8.421052631578946901e-01 4.561838507652282715e-02
7.368421052631578538e-01 8.947368421052630527e-01 -1.175331771373748779e-01
7.368421052631578538e-01 9.473684210526315264e-01 -2.806853950023651123e-01
7.368421052631578538e-01 1.000000000000000000e+00 -4.442491233348846436e-01
7.894736842105263275e-01 0.000000000000000000e+00 2.462714910507202148e-03
7.894736842105263275e-01 5.263157894736841813e-02 6.108314990997314453e-01
7.894736842105263275e-01 1.052631578947368363e-01 1.080283403396606445e+00
7.894736842105263275e-01 1.578947368421052544e-01 7.517583370208740234e-01
7.894736842105263275e-01 2.105263157894736725e-01 4.037111103534698486e-01
7.894736842105263275e-01 2.631578947368420907e-01 -1.039048731327056885e-01
7.894736842105263275e-01 3.157894736842105088e-01 -6.115196943283081055e-01
7.894736842105263275e-01 3.684210526315789269e-01 -1.119134783744812012e+00
7.894736842105263275e-01 4.210526315789473450e-01 -8.053845167160034180e-01
7.894736842105263275e-01 4.736842105263157632e-01 -2.548891007900238037e-01
7.894736842105263275e-01 5.263157894736841813e-01 2.956025898456573486e-01
7.894736842105263275e-01 5.789473684210526550e-01 7.174346446990966797e-01
7.894736842105263275e-01 6.315789473684210176e-01 5.542830228805541992e-01
7.894736842105263275e-01 6.842105263157893802e-01 3.911308348178863525e-01
7.894736842105263275e-01 7.368421052631578538e-01 2.279792129993438721e-01
7.894736842105263275e-01 7.894736842105263275e-01 6.482747197151184082e-02
7.894736842105263275e-01 8.421052631578946901e-01 -9.832641482353210449e-02
7.894736842105263275e-01 8.947368421052630527e-01 -2.614759504795074463e-01
7.894736842105263275e-01 9.473684210526315264e-01 -4.246291816234588623e-01
7.894736842105263275e-01 1.000000000000000000e+00 -5.877813100814819336e-01
8.421052631578946901e-01 0.000000000000000000e+00 -1.277941167354583740e-01
8.421052631578946901e-01 5.263157894736841813e-02 4.805738627910614014e-01
8.421052631578946901e-01 1.052631578947368363e-01 9.093805551528930664e-01
8.421052631578946901e-01 1.578947368421052544e-01 5.808570384979248047e-01
8.421052631578946901e-01 2.105263157894736725e-01 2.455612719058990479e-01
8.421052631578946901e-01 2.631578947368420907e-01 -2.620534598827362061e-01
8.421052631578946901e-01 3.157894736842105088e-01 -7.696708440780639648e-01
8.421052631578946901e-01 3.684210526315789269e-01 -1.277285933494567871e+00
8.421052631578946901e-01 4.210526315789473450e-01 -9.648920297622680664e-01
8.421052631578946901e-01 4.736842105263157632e-01 -4.143973290920257568e-01
8.421052631578946901e-01 5.263157894736841813e-01 1.360963284969329834e-01
8.421052631578946901e-01 5.789473684210526550e-01 5.734919309616088867e-01
8.421052631578946901e-01 6.315789473684210176e-01 4.103424847126007080e-01
8.421052631578946901e-01 6.842105263157893802e-01 2.471886575222015381e-01
8.421052631578946901e-01 7.368421052631578538e-01 8.403667807579040527e-02
8.421052631578946901e-01 7.894736842105263275e-01 -7.911720871925354004e-02
8.421052631578946901e-01 8.421052631578946901e-01 -2.422681152820587158e-01
8.421052631578946901e-01 8.947368421052630527e-01 -4.054218828678131104e-01
8.421052631578946901e-01 9.473684210526315264e-01 -5.685734748840332031e-01
8.421052631578946901e-01 1.000000000000000000e+00 -7.317227125167846680e-01
8.947368421052630527e-01 0.000000000000000000e+00 -2.580506503582000732e-01
8.947368421052630527e-01 5.263157894736841813e-02 3.503185212612152100e-01
8.947368421052630527e-01 1.052631578947368363e-01 7.384793758392333984e-01
8.947368421052630527e-01 1.578947368421052544e-01 4.099551737308502197e-01
8.947368421052630527e-01 2.105263157894736725e-01 8.143147826194763184e-02
8.947368421052630527e-01 2.631578947368420907e-01 -4.202025830745697021e-01
8.947368421052630527e-01 3.157894736842105088e-01 -9.278192520141601562e-01
8.947368421052630527e-01 3.684210526315789269e-01 -1.435437083244323730e+00
8.947368421052630527e-01 4.210526315789473450e-01 -1.124398350715637207e+00
8.947368421052630527e-01 4.736842105263157632e-01 -5.739051103591918945e-01
8.947368421052630527e-01 5.263157894736841813e-01 -2.341249585151672363e-02
8.947368421052630527e-01 5.789473684210526550e-01 4.295493066310882568e-01
8.947368421052630527e-01 6.315789473684210176e-01 2.663954794406890869e-01
8.947368421052630527e-01 6.842105263157893802e-01 1.032451689243316650e-01
8.947368421052630527e-01 7.368421052631578538e-01 -5.990722775459289551e-02
8.947368421052630527e-01 7.894736842105263275e-01 -2.230580747127532959e-01
8.947368421052630527e-01 8.421052631578946901e-01 -3.862107694149017334e-01
8.947368421052630527e-01 8.947368421052630527e-01 -5.493630170822143555e-01
8.947368421052630527e-01 9.473684210526315264e-01 -7.125170230865478516e-01
8.947368421052630527e-01 1.000000000000000000e+00 -8.756684064865112305e-01
9.473684210526315264e-01 0.000000000000000000e+00 -3.883044421672821045e-01
9.473684210526315264e-01 5.263157894736841813e-02 2.200612127780914307e-01
9.473684210526315264e-01 1.052631578947368363e-01 5.675786733627319336e-01
9.473684210526315264e-01 1.578947368421052544e-01 2.390542924404144287e-01
9.473684210526315264e-01 2.105263157894736725e-01 -8.947065472602844238e-02
9.473684210526315264e-01 2.631578947368420907e-01 -5.783531665802001953e-01
9.473684210526315264e-01 3.157894736842105088e-01 -1.085969686508178711e+00
9.473684210526315264e-01 3.684210526315789269e-01 -1.593581795692443848e+00
9.473684210526315264e-01 4.210526315789473450e-01 -1.283906340599060059e+00
9.473684210526315264e-01 4.736842105263157632e-01 -7.334116697311401367e-01
9.473684210526315264e-01 5.263157894736841813e-01 -1.829179823398590088e-01
9.473684210526315264e-01 5.789473684210526550e-01 2.641833126544952393e-01
9.473684210526315264e-01 6.315789473684210176e-01 1.224546730518341064e-01
9.473684210526315264e-01 6.842105263157893802e-01 -4.069897532463073730e-02
9.473684210526315264e-01 7.368421052631578538e-01 -2.038495242595672607e-01
9.473684210526315264e-01 7.894736842105263275e-01 -3.670028746128082275e-01
9.473684210526315264e-01 8.421052631578946901e-01 -5.301545858383178711e-01
9.473684210526315264e-01 8.947368421052630527e-01 -6.933058500289916992e-01
9.473684210526315264e-01 9.473684210526315264e-01 -8.564587831497192383e-01
9.473684210526315264e-01 1.000000000000000000e+00 -1.019610047340393066e+00
1.000000000000000000e+00 0.000000000000000000e+00 -5.185648202896118164e-01
1.000000000000000000e+00 5.263157894736841813e-02 8.980616927146911621e-02
1.000000000000000000e+00 1.052631578947368363e-01 3.966750204563140869e-01
1.000000000000000000e+00 1.578947368421052544e-01 6.815209984779357910e-02
